32,0.3083586,0.4918492,0.7552787,0.6603229,0.4479222,0.745981,0.7581985,0.7730898,0.852515,0.3761891,0.2386158,0.0132587,0.4459137,0.2149986,0.3160929,0.4011165,0.9360694,0.5307037,
33,0.1418539,0.2754529,0.5597712,0.2687911,0.3570854,0.6961999,0.08107042,0.06616616,0.5161393,0.9182551,0.9172168,0.7678424,0.09258568,0.8708191,0.4852774,0.7512934,0.4836982,0.02086675,
34,0.518472,0.8931491,0.9571915,0.2762808,0.5624008,0.1206234,0.1345608,0.3767145,0.8928771,0.6766173,0.9191068,0.6957767,0.9431844,0.7619501,0.5909634,0.2984653,0.6343535,0.1000347,
35,0.3141373,0.473923,0.8418232,0.4675151,0.1973203,0.4070707,0.1781837,0.4438156,0.4161779,0.9651717,0.8470643,0.1164596,0.5830722,0.7848233,0.3074628,0.2092186,0.5926237,0.9553026,
36,0.1322937,0.993081,0.0993706,0.8501679,0.05288422,0.7103755,0.7102152,0.06754184,0.6839702,0.4332381,0.4117839,0.3794889,0.3048314,0.5129347,0.3220348,0.9001887,0.2308067,0.5625697,
37,0.518472,0.8931491,0.5414016,0.6900395,0.8159456,0.494425,0.7545797,0.2671106,0.5274375,0.6260469,0.8119305,0.3876728,0.1937431,0.6509095,0.1139419,0.6818796,0.01477027,0.2924815,
38,0.8536737,0.629421,0.4032456,0.8671886,0.4446376,0.5182428,0.831318,0.4555076,0.7411511,0.6939659,0.3365836,0.02817786,0.9386346,0.384905,0.9845685,0.6008368,0.9916142,0.5947689,
39,0.1418539,0.2754529,0.5597712,0.2687911,0.3570854,0.6961999,0.08107042,0.7418426,0.4887499,0.05993617,0.4566687,0.234271,0.8472692,0.5030065,0.9060347,0.524797,0.01477027,0.2924815,
40,0.3467298,0.7200704,0.4358241,0.1486702,0.8231591,0.7608486,0.5075535,0.4872889,0.8572408,0.06502211,0.4512786,0.1609653,0.1097331,0.03511107,0.8781689,0.7870826,0.1252158,0.9110984,
41,0.3083586,0.4918492,0.7552787,0.6603229,0.4479222,0.745981,0.7581985,0.6778153,0.852515,0.3761891,0.2386158,0.0132587,0.4459137,0.2149986,0.3160929,0.524797,0.5400944,0.9150975,
42,0.5595515,0.9354919,0.5414016,0.6900395,0.8159456,0.494425,0.08107042,0.7418426,0.4887499,0.05993617,0.4566687,0.234271,0.8472692,0.5030065,0.9060347,0.524797,0.5400944,0.9150975,
43,0.5595515,0.9354919,0.5414016,0.6900395,0.8159456,0.494425,0.7545797,0.2671106,0.5274375,0.6260469,0.8119305,0.7678424,0.09258568,0.8708191,0.4852774,0.7512934,0.4836982,0.02086675,
44,0.3141373,0.473923,0.4853738,0.6741728,0.5730905,0.1206234,0.1345608,0.3767145,0.8928771,0.6766173,0.9191068,0.6957767,0.9431844,0.7619501,0.007319331,0.2984653,0.6343535,0.1000347,
0,0.01156008,0.6129362,0.4490517,0.8018054,0.2416394,0.3864426,0.8971575,0.4999896,0.2160964,0.8695781,0.8489981,0.2602494,0.1703429,0.4541715,0.7929934,0.4282055,0.02024651,0.3191776,
1,0.9580219,0.6586357,0.3217794,0.9322248,0.3645906,0.7435694,0.8025764,0.4344332,0.2378889,0.2796234,0.5608092,0.6109244,0.4131076,0.7057483,0.4164078,0.3476915,0.9370071,0.04240525,
2,0.9327327,0.4027467,0.8352945,0.2178153,0.6417524,0.7488009,0.8200197,0.2260374,0.7706256,0.5926567,0.1309446,0.4928555,0.9961438,0.1368192,0.09045208,0.4687929,0.6362875,0.8840677,
3,0.2450435,0.05902171,0.9996432,0.6008939,0.7497772,0.235894,0.02337933,0.7436041,0.9754235,0.8577352,0.4499359,0.2212137,0.2057887,0.02477407,0.2759737,0.4942545,0.04241526,0.3708875,
4,0.8959657,0.1395727,0.165881,0.4551944,0.02656746,0.2888326,0.6581918,0.7942727,0.483996,0.6509099,0.6001913,0.6490351,0.8820475,0.6675813,0.4171193,0.2462974,0.2521306,0.5433509,
5,0.1100438,0.3806272,0.4933985,0.09322095,0.731051,0.3901085,0.8495784,0.5459296,0.154114,0.4141545,0.9136982,0.991731,0.715381,0.5791758,0.9333673,0.9970839,0.2125895,0.5057347,
6,0.8486077,0.2241015,0.6624475,0.1192572,0.1064824,0.5313399,0.8692186,0.03940654,0.9571171,0.3811159,0.3716184,0.4834345,0.2141985,0.8241512,0.6315416,0.2921343,0.6842254,0.9899534,
7,0.01747024,0.2282237,0.1514761,0.9622924,0.2251165,0.4744086,0.1864331,0.7411498,0.3663307,0.4765249,0.6961446,0.8399597,0.3766338,0.7907985,0.5952827,0.03649235,0.1470445,0.1079602,
8,0.4616876,0.2676638,0.5150324,0.182712,0.04850984,0.5795624,0.2369918,0.8119006,0.745635,0.8062999,0.09552908,0.8325412,0.05540085,0.4632414,0.1894999,0.723366,0.1462414,0.2459004,
9,0.6404645,0.7507483,0.6862161,0.9895612,0.8219881,0.7085421,0.7421243,0.1827269,0.2361684,0.1628008,0.3123176,0.2098004,0.9494085,0.939276,0.4067648,0.2457581,0.0202595,0.6489937,
10,0.79037,0.3009438,0.7751042,0.4807606,0.4896857,0.1894392,0.4231955,0.7331998,0.2507327,0.8248441,0.2646791,0.6784972,0.08308136,0.2310007,0.1161845,0.9838566,0.6955922,0.1756814,
11,0.1836252,0.9430403,0.3129897,0.3878165,0.8820554,0.4826515,0.243323,0.3470166,0.3502597,0.1614394,0.04784214,0.6394663,0.4413787,0.8272361,0.4267371,0.1130855,0.6641912,0.3161801,
12,0.9326656,0.8120775,0.08668506,0.9104387,0.1224867,0.6369609,0.7396504,0.3872158,0.7140533,0.7885587,0.3984898,0.5624245,0.4120912,0.2361846,0.5443935,0.8383403,0.2778532,0.008108735,
13,0.6474028,0.3456079,0.7025903,0.989253,0.4245852,0.9817251,0.9234399,0.7001553,0.3342788,0.5159898,0.1201398,0.6263068,0.7315303,0.3752322,0.004414082,0.4193898,0.5867781,0.8692095,
14,0.3825242,0.4557412,0.3235243,0.4907228,0.4317649,0.8152329,0.8058646,0.2449669,0.1214391,0.2228243,0.851476,0.1091331,0.9979067,0.5590735,0.8334956,0.258036,0.4230258,0.9278302,
